chr1	14294651	14304651
chr1	175970505	175980505
chr2	27088217	27098217
chr2	32602790	32612790
chr2	32602790	32612790
chr2	165480285	165490285
chr2	165480285	165490285
chr4	116300102	116310102
chr4	116300102	116310102
chr4	116300556	116310556
chr4	130357850	130367850
chr4	141766121	141776121
chr4	154946779	154956779
chr4	155424926	155434926
chr5	68228304	68238304
chr6	113326939	113336939
chr6	113327514	113337514
chr6	113327514	113337514
chr6	113327514	113337514
chr6	113327514	113337514
chr6	113329253	113339253
chr6	124662145	124672145
chr6	130143130	130153130
chr6	130143130	130153130
chr6	130143130	130153130
chr7	87478022	87488022
chr7	112779053	112789053
chr7	112779053	112789053
chr7	112779053	112789053
chr7	112779080	112789080
chr7	112779275	112789275
chr7	112779541	112789541
chr7	125854907	125864907
chr7	142775163	142785163
chr8	12974295	12984295
chr8	75275778	75285778
chr8	77574212	77584212
chr8	124420465	124430465
chr8	124421732	124431732
chr9	107508987	107518987
chr9	107509423	107519423
chr9	107511572	107521572
chr9	108688394	108698394
chr9	108688324	108698324
chrX	166416849	166426849
chrX	166424871	166434871
chr10	80315443	80325443
chr11	4047668	4057668
chr11	54776414	54786414
chr11	54776414	54786414
chr11	54776414	54786414
chr11	54776414	54786414
chr11	75003985	75013985
chr11	77290018	77300018
chr11	77852972	77862972
chr11	79488630	79498630
chr11	99511550	99521550
chr11	109214107	109224107
chr11	109214107	109224107
chr11	120575081	120585081
chr11	120575081	120585081
chr13	46754890	46764890
chr13	47148326	47158326
chr13	100214422	100224422
chr14	67933548	67943548
chr15	76307699	76317699
chr15	78431758	78441758
chr15	99974826	99984826
chr16	90210986	90220986
chr17	56727192	56737192
chr18	11997886	12007886
chr19	53393902	53403902
chr19	53393902	53403902
chr19	53394935	53404935
