chr1	10036001	10037001
chr1	14307001	14308001
chr1	26745001	26746001
chr1	30926001	30927001
chr1	34730001	34731001
chr1	36231001	36232001
chr1	36745001	36746001
chr1	36866001	36867001
chr1	37396001	37397001
chr1	38262001	38263001
chr1	38264001	38265001
chr1	38265001	38266001
chr1	38594001	38595001
chr1	39035001	39036001
chr1	39419001	39420001
chr1	57413001	57414001
chr1	58334001	58335001
chr1	59004001	59005001
chr1	59029001	59030001
chr1	59349001	59350001
chr1	64087001	64088001
chr1	69740001	69741001
chr1	72332001	72333001
chr1	73985001	73986001
chr1	74192001	74193001
chr1	74194001	74195001
chr1	75134001	75135001
chr1	88572001	88573001
chr1	89486001	89487001
chr1	90109001	90110001
chr1	90125001	90126001
chr1	90177001	90178001
chr1	90181001	90182001
chr1	90182001	90183001
chr1	91347001	91348001
chr1	91520001	91521001
chr1	91523001	91524001
chr1	91586001	91587001
chr1	93430001	93431001
chr1	94554001	94555001
chr1	94983001	94984001
chr1	94985001	94986001
chr1	94999001	95000001
chr1	99795001	99796001
chr1	129379001	129380001
chr1	134188001	134189001
chr1	134429001	134430001
chr1	134604001	134605001
chr1	135171001	135172001
chr1	135163001	135164001
chr1	135595001	135596001
chr1	137160001	137161001
chr1	137414001	137415001
chr1	137475001	137476001
chr1	138314001	138315001
chr1	140518001	140519001
chr1	141764001	141765001
chr1	153598001	153599001
chr1	156575001	156576001
chr1	159455001	159456001
chr1	159456001	159457001
chr1	162963001	162964001
chr1	164234001	164235001
chr1	163934001	163935001
chr1	168930001	168931001
chr1	172234001	172235001
chr1	173217001	173218001
chr1	173996001	173997001
chr1	174003001	174004001
chr1	174004001	174005001
chr1	174035001	174036001
chr1	178687001	178688001
chr1	179391001	179392001
chr1	182068001	182069001
chr1	182169001	182170001
chr1	182176001	182177001
chr1	182185001	182186001
chr1	182416001	182417001
chr1	182951001	182952001
chr1	187068001	187069001
chr1	190780001	190781001
chr1	191577001	191578001
chr1	191582001	191583001
chr1	191583001	191584001
chr1	192676001	192677001
chr1	195105001	195106001
chr2	4213001	4214001
chr2	4926001	4927001
chr2	21135001	21136001
chr2	21124001	21125001
chr2	25253001	25254001
chr2	25260001	25261001
chr2	26068001	26069001
chr2	26081001	26082001
chr2	26084001	26085001
chr2	26224001	26225001
chr2	26433001	26434001
chr2	26488001	26489001
chr2	27018001	27019001
chr2	27089001	27090001
chr2	27292001	27293001
chr2	27389001	27390001
chr2	28052001	28053001
chr2	28323001	28324001
chr2	28325001	28326001
chr2	28398001	28399001
chr2	28402001	28403001
chr2	28558001	28559001
chr2	28907001	28908001
chr2	29736001	29737001
chr2	31667001	31668001
chr2	32085001	32086001
chr2	32192001	32193001
chr2	32193001	32194001
chr2	32196001	32197001
chr2	32437001	32438001
chr2	32475001	32476001
chr2	32637001	32638001
chr2	32722001	32723001
chr2	32809001	32810001
chr2	32810001	32811001
chr2	32815001	32816001
chr2	33070001	33071001
chr2	33964001	33965001
chr2	34135001	34136001
chr2	34721001	34722001
chr2	35563001	35564001
chr2	37071001	37072001
chr2	37635001	37636001
chr2	38205001	38206001
chr2	38278001	38279001
chr2	38849001	38850001
chr2	59006001	59007001
chr2	59700001	59701001
chr2	59704001	59705001
chr2	60228001	60229001
chr2	69620001	69621001
chr2	71044001	71045001
chr2	73324001	73325001
chr2	76329001	76330001
chr2	76332001	76333001
chr2	76241001	76242001
chr2	78072001	78073001
chr2	84619001	84620001
chr2	91495001	91496001
chr2	91897001	91898001
chr2	92249001	92250001
chr2	103151001	103152001
chr2	113674001	113675001
chr2	119851001	119852001
chr2	120287001	120288001
chr2	122187001	122188001
chr2	125594001	125595001
chr2	125691001	125692001
chr2	128917001	128918001
chr2	130736001	130737001
chr2	131677001	131678001
chr2	131730001	131731001
chr2	135483001	135484001
chr2	145763001	145764001
chr2	148491001	148492001
chr2	150500001	150501001
chr2	152164001	152165001
chr2	152231001	152232001
chr2	152423001	152424001
chr2	152424001	152425001
chr2	152504001	152505001
chr2	153311001	153312001
chr2	153324001	153325001
chr2	153327001	153328001
chr2	154470001	154471001
chr2	155432001	155433001
chr2	155600001	155601001
chr2	156022001	156023001
chr2	156537001	156538001
chr2	156539001	156540001
chr2	156682001	156683001
chr2	164314001	164315001
chr2	164652001	164653001
chr2	164653001	164654001
chr2	164784001	164785001
chr2	164789001	164790001
chr2	164867001	164868001
chr2	165120001	165121001
chr2	165144001	165145001
chr2	165418001	165419001
chr2	165477001	165478001
chr2	165478001	165479001
chr2	167310001	167311001
chr2	167843001	167844001
chr2	168561001	168562001
chr2	168566001	168567001
chr2	169457001	169458001
chr2	169703001	169704001
chr2	169709001	169710001
chr2	169700001	169701001
chr2	171071001	171072001
chr2	172285001	172286001
chr2	172288001	172289001
chr2	172289001	172290001
chr2	173097001	173098001
chr2	173099001	173100001
chr2	173538001	173539001
chr2	173543001	173544001
chr2	174294001	174295001
chr2	178142001	178143001
chr2	178155001	178156001
chr2	179774001	179775001
chr2	179968001	179969001
chr2	180117001	180118001
chr2	180202001	180203001
chr2	181229001	181230001
chr3	9008001	9009001
chr3	9842001	9843001
chr3	10389001	10390001
chr3	19861001	19862001
chr3	21966001	21967001
chr3	28300001	28301001
chr3	30835001	30836001
chr3	32642001	32643001
chr3	32922001	32923001
chr3	41095001	41096001
chr3	53275001	53276001
chr3	53276001	53277001
chr3	55580001	55581001
chr3	58445001	58446001
chr3	58493001	58494001
chr3	68801001	68802001
chr3	69142001	69143001
chr3	78952001	78953001
chr3	80839001	80840001
chr3	84076001	84077001
chr3	84290001	84291001
chr3	86892001	86893001
chr3	87322001	87323001
chr3	87736001	87737001
chr3	88160001	88161001
chr3	88460001	88461001
chr3	89130001	89131001
chr3	89117001	89118001
chr3	89211001	89212001
chr3	89762001	89763001
chr3	89763001	89764001
chr3	94274001	94275001
chr3	95500001	95501001
chr3	96031001	96032001
chr3	96105001	96106001
chr3	99972001	99973001
chr3	102057001	102058001
chr3	102269001	102270001
chr3	105500001	105501001
chr3	106901001	106902001
chr3	107028001	107029001
chr3	107955001	107956001
chr3	108009001	108010001
chr3	120958001	120959001
chr3	121419001	121420001
chr3	121425001	121426001
chr3	122962001	122963001
chr3	126873001	126874001
chr3	126859001	126860001
chr3	127484001	127485001
chr3	129150001	129151001
chr3	134989001	134990001
chr3	137526001	137527001
chr3	137969001	137970001
chr3	144645001	144646001
chr3	145778001	145779001
chr3	145806001	145807001
chr3	146285001	146286001
chr3	146442001	146443001
chr3	146512001	146513001
chr3	146513001	146514001
chr3	146548001	146549001
chr3	148487001	148488001
chr3	148492001	148493001
chr3	152016001	152017001
chr3	153516001	153517001
chr4	3603001	3604001
chr4	3948001	3949001
chr4	24779001	24780001
chr4	24899001	24900001
chr4	33019001	33020001
chr4	34667001	34668001
chr4	40896001	40897001
chr4	41522001	41523001
chr4	41507001	41508001
chr4	43274001	43275001
chr4	43684001	43685001
chr4	46585001	46586001
chr4	46621001	46622001
chr4	47027001	47028001
chr4	47030001	47031001
chr4	56757001	56758001
chr4	56813001	56814001
chr4	57577001	57578001
chr4	59024001	59025001
chr4	59811001	59812001
chr4	63035001	63036001
chr4	63038001	63039001
chr4	63080001	63081001
chr4	63162001	63163001
chr4	63414001	63415001
chr4	63636001	63637001
chr4	82578001	82579001
chr4	98210001	98211001
chr4	102783001	102784001
chr4	102781001	102782001
chr4	106985001	106986001
chr4	107249001	107250001
chr4	107501001	107502001
chr4	107503001	107504001
chr4	107488001	107489001
chr4	108553001	108554001
chr4	109072001	109073001
chr4	114676001	114677001
chr4	117574001	117575001
chr4	117577001	117578001
chr4	118776001	118777001
chr4	120544001	120545001
chr4	120547001	120548001
chr4	125881001	125882001
chr4	125930001	125931001
chr4	126110001	126111001
