chr1	4399250	4399322
chr1	4481008	4482749
chr1	4481008	4482749
chr1	4481008	4482749
chr1	4481008	4482749
chr1	4481008	4482749
chr1	4818664	4818730
chr1	4818664	4818730
chr1	5079089	5079192
chr1	5079089	5079192
chr1	5592332	5592947
chr1	5592332	5592947
chr1	5592332	5592947
chr1	6224041	6224168
chr1	6264278	6265656
chr1	6264278	6265656
chr1	6264278	6265656
chr1	6792400	6793186
chr1	6792400	6793186
chr1	6792400	6793186
chr1	6792400	6793186
chr1	6792400	6793186
chr1	9535522	9537532
chr1	9566271	9568049
chr1	9566271	9568049
chr1	9888800	9892649
chr1	9888800	9892649
chr1	9888800	9892649
chr1	9888800	9892649
chr1	9888800	9892649
chr1	9932690	9932798
chr1	9975672	9975790
chr1	9975672	9975790
chr1	10078131	10078265
chr1	10117503	10117644
chr1	10124172	10124311
chr1	10585700	10585776
chr1	10585700	10585776
chr1	11097683	11097833
chr1	11113894	11113944
chr1	11097683	11097833
chr1	11113894	11113944
chr1	11965003	11965982
chr1	12718674	12718769
chr1	12848892	12850453
chr1	12848892	12850453
chr1	12718674	12718769
chr1	12718674	12718769
chr1	12848892	12850453
chr1	12848892	12850453
chr1	12911118	12911283
chr1	12979660	12981216
chr1	12911118	12911283
chr1	12979660	12981044
chr1	12979660	12981044
chr1	12911118	12911283
chr1	12979660	12981216
chr1	13554782	13556477
chr1	13571103	13571167
chr1	13615979	13616985
chr1	13620145	13620294
chr1	14169560	14169661
chr1	14242508	14242695
chr1	14264614	14264684
chr1	14169560	14169661
chr1	14242508	14242695
chr1	14264614	14264684
chr1	14169560	14169661
chr1	14242508	14242695
chr1	14264614	14264684
chr1	14169560	14169661
chr1	14242508	14242695
chr1	14264614	14264684
chr1	14766603	14767012
chr1	14877675	14877746
chr1	14896003	14896111
chr1	14900810	14900986
chr1	15699565	15704295
chr1	15795738	15796038
chr1	15797721	15797817
chr1	15795738	15796038
chr1	15797721	15797817
chr1	15795738	15796038
chr1	15797721	15797817
chr1	15795738	15796038
chr1	15797721	15797817
chr1	16071748	16072591
chr1	16093590	16093765
chr1	16218890	16219947
chr1	16384131	16384291
chr1	16453115	16453275
chr1	16218890	16219947
chr1	16384131	16384291
chr1	16453115	16453275
chr1	16384131	16384291
chr1	16453115	16453275
chr1	16453115	16453275
chr1	16530870	16531870
chr1	16574238	16575512
chr1	16696253	16696306
chr1	17148489	17148584
chr1	17611727	17611843
chr1	17717179	17717727
chr1	17718674	17718995
chr1	17718674	17718995
chr1	20107010	20108028
chr1	20556838	20556953
chr1	20993918	20994062
chr1	21216672	21216760
chr1	21216672	21216760
chr1	21340956	21342280
chr1	22278502	22278721
chr1	22278502	22278721
chr1	22278502	22278721
chr1	22278502	22278721
chr1	22278502	22278721
chr1	22278502	22278721
chr1	23382568	23382714
chr1	23768764	23770067
chr1	23768764	23770067
chr1	24185097	24185171
chr1	24227582	24227636
chr1	24228417	24228471
chr1	24239023	24239068
chr1	24202068	24202296
chr1	24227582	24227636
chr1	24228417	24228471
chr1	24239023	24239068
chr1	24292092	24292128
chr1	24307431	24307458
chr1	24330520	24330574
chr1	24344736	24344778
chr1	24292092	24292128
chr1	24307431	24307458
chr1	24330520	24330574
chr1	24344736	24344778
chr1	30827176	30827250
chr1	30870804	30870936
chr1	30877975	30878159
chr1	30870415	30870936
chr1	30877975	30878159
chr1	30877975	30878159
chr1	32676015	32676098
chr1	33791546	33792199
chr1	34221902	34221998
chr1	34229846	34229930
chr1	34231541	34231640
chr1	34250849	34251065
chr1	34221902	34221998
chr1	34229846	34229930
chr1	34231541	34231640
chr1	34221902	34221998
chr1	34229846	34229930
chr1	34231541	34231640
chr1	34500407	34500540
chr1	34528337	34528404
chr1	34788953	34789253
chr1	34861758	34861938
chr1	34861758	34861938
chr1	34864486	34865756
chr1	34861758	34861938
chr1	34863903	34866063
chr1	34861758	34861938
chr1	34876711	34876854
chr1	34893577	34893658
chr1	34933755	34936430
chr1	36222353	36222656
chr1	36264786	36264887
chr1	36287502	36287585
chr1	36264786	36264887
chr1	36287502	36287585
chr1	36236098	36236524
chr1	36264786	36264887
chr1	36287502	36287585
chr1	36326057	36326546
chr1	36325801	36326546
chr1	36528829	36529930
chr1	36555239	36555374
chr1	36598703	36598907
chr1	36598703	36598907
chr1	36605497	36607213
chr1	36607350	36607421
chr1	36605497	36607213
chr1	36607350	36607421
chr1	36621675	36621753
chr1	36621675	36621753
chr1	36757380	36757442
chr1	36839305	36839661
chr1	36839305	36839661
chr1	36839305	36839661
chr1	36882273	36882384
chr1	37276105	37276383
chr1	37314837	37314944
chr1	37420954	37421073
chr1	37420954	37421073
chr1	37464971	37466286
chr1	37473930	37477472
chr1	37507173	37507252
chr1	37521265	37521379
chr1	37507173	37507252
chr1	37521265	37521379
chr1	37507173	37507252
chr1	37521265	37521379
chr1	37507173	37507252
chr1	37521265	37521379
chr1	37668521	37669244
chr1	37680605	37682913
chr1	37668521	37669241
chr1	37680605	37682913
chr1	37694705	37694874
chr1	37694705	37694874
chr1	37954532	37954679
chr1	38092837	38093118
chr1	38103456	38103588
chr1	38142389	38142497
chr1	38142389	38142497
chr1	38941194	38941326
chr1	38941194	38941326
chr1	38941194	38941326
chr1	39000782	39000806
chr1	39424763	39424779
chr1	39424763	39424779
chr1	39428344	39429631
chr1	39430926	39431016
chr1	39436839	39436938
chr1	39430926	39431016
chr1	39436839	39436938
chr1	39607298	39608847
chr1	39621926	39622177
chr1	39777722	39777834
chr1	39899272	39899401
chr1	39899272	39899401
chr1	39958353	39958419
chr1	40037404	40037495
chr1	40045814	40045887
chr1	40063515	40063667
chr1	40081473	40083155
chr1	39958353	39958419
chr1	40037404	40037495
chr1	40045814	40045887
chr1	40063515	40063667
chr1	40081473	40083155
chr1	40402650	40402722
chr1	40402650	40402722
chr1	40686081	40687576
chr1	40812553	40812643
chr1	40843011	40843055
chr1	40843011	40843055
chr1	42763916	42764897
chr1	42936599	42936662
chr1	42936599	42936662
chr1	42936599	42936662
chr1	43209920	43210099
chr1	43209920	43210099
chr1	43817365	43817409
chr1	43828525	43828647
chr1	44198622	44198719
chr1	44198622	44198719
chr1	44198622	44198719
chr1	44845292	44845719
chr1	45388361	45388406
chr1	45431175	45433075
chr1	45443677	45443731
chr1	45447920	45447974
chr1	45448506	45448560
chr1	45448668	45448776
chr1	45451565	45451673
chr1	45480526	45480571
chr1	45480526	45480571
chr1	45982065	45982439
chr1	45982065	45982439
chr1	46292092	46293667
chr1	50966805	50967732
chr1	50984591	50984963
chr1	50984366	50984963
chr1	51128311	51128408
chr1	51522850	51525930
chr1	51653144	51653562
chr1	51825847	51825934
chr1	51856375	51856479
chr1	51876984	51877031
chr1	51939926	51940070
chr1	51825847	51825934
chr1	51856375	51856479
chr1	51876984	51877031
chr1	51939926	51940070
chr1	51825847	51825934
chr1	51856375	51856479
chr1	51876984	51877031
chr1	51939926	51940070
chr1	51876984	51877031
chr1	51939926	51940070
chr1	51939926	51940070
chr1	52158960	52159055
chr1	52269046	52269210
chr1	52240947	52244638
chr1	52269046	52269210
chr1	52242123	52244697
chr1	52700011	52700080
chr1	52700011	52700080
chr1	52720128	52720290
chr1	52720128	52720290
chr1	53227081	53227104
chr1	53353956	53354032
chr1	53353956	53354032
chr1	53371699	53371943
chr1	53371699	53371943
chr1	53371699	53371943
chr1	53895855	53895954
chr1	53925679	53925763
chr1	54424757	54424877
chr1	54712504	54712650
chr1	54779857	54779969
chr1	54800157	54800272
chr1	54792145	54793156
chr1	54800157	54800272
chr1	55136945	55137191
chr1	55193520	55193583
chr1	55209518	55211743
chr1	55193520	55193583
chr1	55209518	55211743
chr1	55252359	55252481
chr1	55362519	55362567
chr1	55362519	55362567
chr1	55991129	55991264
chr1	56014488	56014850
chr1	57026496	57026724
chr1	57029175	57032037
chr1	57439586	57440462
chr1	57466755	57466827
chr1	57472499	57474796
chr1	58019911	58020105
chr1	58019911	58020105
chr1	58019911	58020105
chr1	58076432	58076586
chr1	58110507	58110569
chr1	58207138	58207248
chr1	58207138	58207248
chr1	58287948	58288093
chr1	58314058	58314154
chr1	58344535	58344597
chr1	58360370	58360480
chr1	58394178	58394370
chr1	58403068	58403197
chr1	58459730	58459877
chr1	58460458	58460597
chr1	58459730	58459877
chr1	58460458	58460597
chr1	58501432	58501483
chr1	58501432	58501483
chr1	58501654	58502273
chr1	58501432	58501483
chr1	58501432	58501483
chr1	58508932	58509059
chr1	58512440	58512579
chr1	58508932	58509059
chr1	58512440	58512579
chr1	58508932	58509059
chr1	58512440	58512579
chr1	58526511	58526683
chr1	58537803	58537997
chr1	58526511	58526683
chr1	58537803	58537997
chr1	58526511	58526683
chr1	58537803	58537997
chr1	58561991	58562071
chr1	58561998	58562075
chr1	58573906	58574013
chr1	58643442	58643514
chr1	58714964	58715274
chr1	58747756	58747802
chr1	58797106	58797156
chr1	58810627	58815726
chr1	58797106	58797156
chr1	58810627	58815726
chr1	58797106	58797156
chr1	58810627	58815726
chr1	58901187	58901689
chr1	58901187	58901689
chr1	58972529	58972667
chr1	58975615	58975690
chr1	58983494	58983571
chr1	58972529	58972667
chr1	58975615	58975690
chr1	58983494	58983571
chr1	59124620	59124689
chr1	59133514	59133566
chr1	59151341	59151744
chr1	59185775	59185856
chr1	59206364	59206496
chr1	59185775	59185856
chr1	59206364	59206496
chr1	59185775	59185856
chr1	59206364	59206496
